session_id,category
875,carpenter
875,painter
875,electrician
876,cleaner
877,painter
878,house-rental
878,plumber
878,electrician
878,movers
879,carpenter
879,electrician
880,cleaner
881,carpenter
881,plumber
881,electrician
882,carpenter
883,movers
884,movers
885,carpenter
885,electrician
886,house-rental
886,cleaner
887,house-rental
887,plumber
888,carpenter
888,plumber
888,electrician
889,internet-setup
889,house-rental
889,plumber
889,movers
890,electrician
891,plumber
892,carpenter
892,plumber
892,painter
892,electrician
893,cleaner
893,house-rental
893,electrician
894,house-rental
894,electrician
894,movers
895,plumber
895,electrician
896,carpenter
896,cleaner
896,movers
897,carpenter
897,internet-setup
897,cleaner
897,movers
898,painter
898,house-rental
898,electrician
899,cleaner
899,house-rental
899,electrician
899,movers
900,cleaner
900,house-rental
900,electrician
901,internet-setup
901,movers
902,internet-setup
902,movers
903,house-rental
903,plumber
904,plumber
904,electrician
905,cleaner
906,house-rental
906,cleaner
907,cleaner
907,house-rental
907,carpenter
907,electrician
908,painter
908,electrician
909,carpenter
910,cleaner
911,house-rental
911,cleaner
911,movers
912,carpenter
912,painter
912,electrician
913,internet-setup
913,house-rental
913,plumber
913,electrician
914,house-rental
914,plumber
915,internet-setup
915,house-rental
915,plumber
916,house-rental
916,plumber
916,electrician
916,movers
917,house-rental
917,cleaner
918,cleaner
918,house-rental
918,plumber
918,electrician
919,carpenter
919,painter
920,cleaner
920,movers
921,internet-setup
921,house-rental
921,cleaner
921,movers
922,internet-setup
922,movers
923,electrician
924,plumber
924,electrician
925,plumber
926,carpenter
926,house-rental
926,plumber
926,movers
927,electrician
928,house-rental
928,cleaner
928,movers
929,carpenter
929,plumber
929,electrician
930,painter
930,electrician
931,carpenter
932,carpenter
932,plumber
933,plumber
933,electrician
934,carpenter
934,painter
935,cleaner
935,house-rental
935,electrician
935,movers
936,house-rental
936,cleaner
936,movers
937,painter
937,cleaner
938,electrician
939,cleaner
939,movers
940,electrician
941,carpenter
941,painter
942,house-rental
942,plumber
942,electrician
942,movers
943,house-rental
943,plumber
943,cleaner
943,movers
944,carpenter
944,plumber
944,electrician
945,internet-setup
945,movers
946,carpenter
946,movers
947,house-rental
947,plumber
947,electrician
948,cleaner
949,house-rental
949,plumber
949,electrician
949,movers
950,carpenter
950,cleaner
950,movers
951,carpenter
952,house-rental
952,plumber
953,carpenter
953,plumber
953,movers
954,movers
955,house-rental
955,plumber
955,cleaner
955,movers
956,carpenter
956,plumber
957,cleaner
957,house-rental
957,plumber
957,electrician
958,internet-setup
959,house-rental
959,cleaner
959,movers
960,cleaner
961,house-rental
961,electrician
962,carpenter
962,plumber
963,house-rental
963,plumber
963,electrician
963,movers
964,carpenter
964,cleaner
964,painter
965,electrician
966,carpenter
966,electrician
967,carpenter
968,painter
968,electrician
969,carpenter
969,house-rental
969,cleaner
969,movers
970,plumber
970,electrician
971,cleaner
971,house-rental
971,electrician
971,movers
972,internet-setup
972,carpenter
972,movers
973,carpenter
973,internet-setup
973,painter
974,house-rental
974,painter
974,movers
975,cleaner
975,house-rental
975,plumber
975,electrician
976,internet-setup
976,house-rental
976,plumber
976,electrician
977,plumber
978,internet-setup
979,electrician
980,plumber
980,movers
981,internet-setup
981,house-rental
981,plumber
981,cleaner
982,house-rental
982,plumber
982,electrician
983,carpenter
983,painter
984,painter
984,electrician
985,carpenter
986,internet-setup
986,house-rental
986,movers
987,carpenter
987,movers
987,painter
987,electrician
988,cleaner
988,house-rental
988,electrician
988,movers
989,house-rental
989,plumber
990,carpenter
990,plumber
990,painter
990,electrician
991,plumber
991,electrician
992,house-rental
992,movers
993,house-rental
993,plumber
993,cleaner
993,movers
994,house-rental
994,plumber
994,cleaner
994,movers
995,movers
996,carpenter
997,house-rental
997,cleaner
997,movers
998,house-rental
998,plumber
998,electrician
999,electrician
1000,house-rental
1000,plumber
1000,electrician
1000,movers
1001,internet-setup
1001,movers
1002,carpenter
1002,movers
1003,house-rental
1003,plumber
1003,cleaner
1003,movers
1004,carpenter
1004,painter
1004,plumber
1004,electrician
1005,movers
1006,carpenter
1006,cleaner
1006,plumber
1006,electrician
1007,cleaner
1007,electrician
1008,cleaner
1008,movers
1009,internet-setup
1009,house-rental
1009,plumber
1009,electrician
1010,cleaner
1010,movers
1011,plumber
1011,electrician
1012,cleaner
1012,movers
1013,painter
1013,movers
1014,cleaner
1014,house-rental
1014,plumber
1014,electrician
1015,carpenter
1015,house-rental
1015,plumber
1015,electrician
1016,cleaner
1016,house-rental
1016,electrician
1016,movers
1017,house-rental
1017,plumber
1017,electrician
1017,movers
1018,carpenter
1019,carpenter
1019,plumber
1019,cleaner
1020,painter
1020,electrician
1021,plumber
1021,electrician
1022,plumber
1022,electrician
1023,carpenter
1023,plumber
1024,painter
1024,house-rental
1024,cleaner
1024,movers
1025,internet-setup
1025,house-rental
1025,cleaner
1026,house-rental
1026,cleaner
1026,movers
1027,carpenter
1027,plumber
1027,electrician
1028,carpenter
1029,internet-setup
1029,electrician
1030,plumber
1030,electrician
1031,internet-setup
1031,house-rental
1031,plumber
1031,cleaner
1032,house-rental
1032,cleaner
1033,cleaner
1034,plumber
1034,electrician
1035,house-rental
1035,plumber
1036,internet-setup
1036,cleaner
1036,movers
1037,painter
1037,electrician
1038,house-rental
1038,cleaner
1039,cleaner
1039,movers
1040,carpenter
1040,plumber
1040,electrician
1041,painter
1042,internet-setup
1042,painter
1043,plumber
1043,electrician
1044,internet-setup
1044,house-rental
1045,cleaner
1045,house-rental
1045,electrician
1045,internet-setup
1046,carpenter
1046,plumber
1046,electrician
1047,house-rental
1047,cleaner
1048,painter
1049,painter
1049,cleaner
1050,carpenter
1050,electrician
1051,cleaner
1052,house-rental
1052,cleaner
1053,internet-setup
1053,house-rental
1053,plumber
1053,movers
1054,painter
1055,internet-setup
1055,house-rental
1055,electrician
1055,movers
1056,house-rental
1056,plumber
1056,electrician
1056,movers
1057,cleaner
1057,house-rental
1057,electrician
1057,movers
1058,movers
1059,house-rental
1059,cleaner
1059,movers
1060,carpenter
1060,plumber
1060,cleaner
1061,cleaner
1061,house-rental
1061,electrician
1061,movers
1062,cleaner
1062,movers
1063,plumber
1064,internet-setup
1064,house-rental
1064,electrician
1064,movers
1065,internet-setup
1065,house-rental
1065,cleaner
1065,movers
1066,carpenter
1066,house-rental
1066,cleaner
1066,movers
1067,cleaner
1067,movers
1068,carpenter
1068,plumber
1069,cleaner
1070,house-rental
1070,movers
1071,cleaner
1071,house-rental
1071,electrician
1071,movers
1072,plumber
1073,carpenter
1073,plumber
1073,electrician
1074,internet-setup
1075,carpenter
1075,painter
1076,cleaner
1076,house-rental
1076,electrician
1076,movers
1077,painter
1077,cleaner
1078,cleaner
1078,house-rental
1078,electrician
1079,internet-setup
1080,plumber
1081,electrician
1082,plumber
1083,carpenter
1083,plumber
1084,painter
1084,cleaner
1084,movers
1085,carpenter
1085,house-rental
1085,plumber
1086,carpenter
1086,painter
1086,electrician
1087,painter
1087,electrician
1088,internet-setup
1088,house-rental
1089,house-rental
1089,plumber
1089,cleaner
1089,movers
1090,painter
1091,carpenter
1091,plumber
1091,electrician
1092,electrician
1093,carpenter
1093,painter
1093,electrician
1094,house-rental
1094,plumber
1094,electrician
1094,movers
1095,cleaner
1096,cleaner
1096,movers
1097,cleaner
1098,carpenter
1098,electrician
1099,carpenter
1099,plumber
1099,cleaner
1100,carpenter
1100,house-rental
1100,cleaner
1100,movers
1101,carpenter
1101,electrician
1102,house-rental
1102,plumber
1102,cleaner
1102,movers
1103,painter
1103,cleaner
1104,house-rental
1104,cleaner
1104,movers
1105,carpenter
1105,plumber
1105,electrician
1106,carpenter
1106,painter
1106,electrician
1107,painter
1107,electrician
1108,house-rental
1108,cleaner
1109,plumber
1109,electrician
1110,carpenter
1110,plumber
1110,electrician
1111,cleaner
1111,house-rental
1111,electrician
1111,movers
1112,internet-setup
1112,house-rental
1112,plumber
1112,cleaner
1113,carpenter
1113,electrician
1114,house-rental
1114,cleaner
1114,movers
1115,house-rental
1115,plumber
1115,electrician
1115,movers
1116,carpenter
1116,painter
1117,carpenter
1117,electrician
1118,house-rental
1118,plumber
1118,electrician
1119,cleaner
1120,internet-setup
1120,house-rental
1120,carpenter
1120,movers
1121,carpenter
1121,plumber
1121,painter
1122,house-rental
1122,plumber
1122,cleaner
1122,movers
1123,electrician
1124,cleaner
1124,electrician
1125,carpenter
1125,plumber
1125,electrician
1126,house-rental
1126,plumber
1126,electrician
1127,movers
1128,carpenter
1128,house-rental
1128,electrician
1128,movers
1129,carpenter
1129,house-rental
1129,electrician
1130,house-rental
1130,movers
1131,carpenter
1131,plumber
1132,carpenter
1132,painter
1133,house-rental
1133,plumber
1133,movers
1134,carpenter
1134,house-rental
1134,movers
1135,cleaner
1135,house-rental
1135,electrician
1135,movers
1136,cleaner
1136,movers
1137,carpenter
1137,painter
1138,plumber
1138,cleaner
1139,house-rental
1139,plumber
1139,cleaner
1139,movers
1140,internet-setup
1140,house-rental
1140,cleaner
1141,house-rental
1141,plumber
1141,cleaner
1141,movers
1142,carpenter
1142,electrician
1143,house-rental
1143,plumber
1144,painter
1144,electrician
1145,carpenter
1145,cleaner
1145,plumber
1145,electrician
1146,internet-setup
1146,house-rental
1147,electrician
1148,house-rental
1148,plumber
1149,internet-setup
1149,movers
1150,cleaner
1150,house-rental
1150,plumber
1150,electrician
1151,painter
1151,electrician
1152,house-rental
1152,cleaner
1152,movers
1153,painter
1154,plumber
1154,electrician
1155,internet-setup
1155,house-rental
1156,plumber
1156,painter
1157,house-rental
1157,electrician
1158,plumber
1158,electrician
1159,plumber
1159,electrician
1160,house-rental
1160,plumber
1160,painter
1161,internet-setup
1161,house-rental
1161,plumber
1161,movers
1162,internet-setup
1162,cleaner
1163,cleaner
1163,house-rental
1163,electrician
1163,internet-setup
1164,house-rental
1164,plumber
1164,electrician
1164,movers
1165,cleaner
1165,movers
1166,carpenter
1166,plumber
1167,cleaner
1167,plumber
1167,electrician
1168,carpenter
1168,electrician
1169,cleaner
1169,house-rental
1169,electrician
1169,movers
1170,house-rental
1170,cleaner
1170,movers
1171,cleaner
1172,electrician
1173,house-rental
1173,movers
1174,house-rental
1174,movers
1175,carpenter
1175,electrician
1176,internet-setup
1176,electrician
1176,cleaner
1176,movers
1177,internet-setup
1177,house-rental
1177,painter
1178,plumber
1179,cleaner
1179,house-rental
1179,electrician
1179,internet-setup
1180,plumber
1180,electrician
1181,house-rental
1181,plumber
1181,electrician
1182,carpenter
1182,electrician
1183,carpenter
1183,painter
1183,electrician
1184,carpenter
1184,electrician
1185,cleaner
1185,plumber
1185,electrician
1186,cleaner
1187,house-rental
1187,plumber
1187,cleaner
1187,movers
1188,carpenter
1188,house-rental
1189,house-rental
1189,cleaner
1190,carpenter
1190,plumber
1190,electrician
1191,house-rental
1191,plumber
1191,electrician
1191,movers
1192,plumber
1192,electrician
1193,carpenter
1193,cleaner
1193,movers
1194,carpenter
1194,electrician
1195,painter
1196,internet-setup
1196,house-rental
1196,cleaner
1196,movers
1197,plumber
1197,electrician
1198,house-rental
1199,plumber
1199,painter
1200,cleaner
1200,movers
1201,cleaner
1201,house-rental
1201,electrician
1201,movers
1202,electrician
1203,plumber
1203,electrician
1204,carpenter
1204,plumber
1204,electrician
1205,carpenter
1205,house-rental
1205,plumber
1205,electrician
1206,cleaner
1207,carpenter
1207,house-rental
1207,movers
1208,plumber
1208,cleaner
1209,movers
1210,cleaner
1211,carpenter
1211,house-rental
1211,plumber
1211,movers
1212,house-rental
1212,plumber
1212,electrician
1212,movers
1213,cleaner
1213,movers
1214,house-rental
1214,plumber
1214,electrician
1215,painter
1215,plumber
1215,electrician
1216,plumber
1217,painter
1217,cleaner
1217,movers
1218,painter
1218,movers
1219,electrician
1220,house-rental
1220,plumber
1220,cleaner
1220,movers
1221,carpenter
1221,plumber
1221,electrician
1222,carpenter
1222,plumber
1222,electrician
1223,internet-setup
1223,house-rental
1223,plumber
1223,electrician
1224,house-rental
1224,electrician
1225,internet-setup
1225,house-rental
1225,electrician
1225,movers
1226,plumber
1227,electrician
1228,cleaner
1228,house-rental
1228,electrician
1228,movers
1229,house-rental
1229,plumber
1230,house-rental
1230,plumber
1230,cleaner
1230,movers
1231,cleaner
1231,house-rental
1231,plumber
1231,electrician
1232,electrician
1233,internet-setup
1233,house-rental
1233,movers
1234,cleaner
1234,house-rental
1234,electrician
1234,internet-setup
1235,plumber
1235,electrician
1236,painter
1236,plumber
1236,electrician
1237,carpenter
1238,internet-setup
1238,movers
1239,internet-setup
1239,movers
1240,internet-setup
1241,carpenter
1241,house-rental
1241,cleaner
1241,movers
1242,carpenter
1242,painter
1243,house-rental
1243,cleaner
1243,movers
1244,house-rental
1244,plumber
1244,movers
1245,movers
1246,movers
1247,carpenter
1247,plumber
1247,electrician
1248,internet-setup
1248,house-rental
1248,movers
1249,plumber
1249,electrician
1250,carpenter
1250,painter
1250,cleaner
1251,carpenter
1251,painter
1252,carpenter
1252,painter
1253,cleaner
1254,carpenter
1254,plumber
1254,painter
1255,plumber
1255,electrician
1256,internet-setup
1257,carpenter
1258,carpenter
1258,electrician
1259,carpenter
1259,cleaner
1259,plumber
1259,painter
1260,movers
1261,cleaner
1262,carpenter
1263,movers
1264,carpenter
1264,painter
1265,house-rental
1266,plumber
1266,cleaner
1266,movers
1267,house-rental
1267,movers
1268,internet-setup
1268,house-rental
1268,painter
1268,cleaner
1269,plumber
1269,electrician
1270,painter
1270,electrician
1271,cleaner
1271,house-rental
1271,plumber
